system_name,hakeem_cited_number,actual_official_number_of_served_text,defect_kind,impact_statement,classification,required_action
نظام المعاملات المدنية,661,662,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (661)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 662,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,662,663,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (662)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 663,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,663,664,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (663)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 664,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,664,665,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (664)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 665,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,665,666,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (665)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 666,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,666,667,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (666)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 667,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,667,668,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (667)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 668,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,668,669,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (668)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 669,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,669,670,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (669)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 670,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,670,671,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (670)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 671,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,671,672,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (671)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 672,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,672,673,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (672)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 673,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,673,674,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (673)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 674,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,674,675,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (674)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 675,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,675,676,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (675)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 676,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,676,677,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (676)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 677,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,677,678,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (677)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 678,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,678,679,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (678)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 679,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,679,680,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (679)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 680,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,680,681,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (680)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 681,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,681,682,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (681)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 682,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,682,683,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (682)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 683,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,683,684,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (683)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 684,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,684,685,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (684)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 685,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,685,686,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (685)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 686,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,686,687,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (686)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 687,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,687,688,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (687)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 688,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,688,689,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (688)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 689,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,689,690,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (689)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 690,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,690,691,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (690)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 691,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,691,692,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (691)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 692,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,692,693,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (692)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 693,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,693,694,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (693)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 694,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,694,695,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (694)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 695,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,695,696,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (695)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 696,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,696,697,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (696)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 697,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,697,698,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (697)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 698,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,698,699,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (698)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 699,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,699,700,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (699)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 700,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,700,701,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (700)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 701,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,701,702,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (701)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 702,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,702,703,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (702)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 703,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,703,704,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (703)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 704,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,704,705,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (704)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 705,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,705,706,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (705)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 706,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,706,707,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (706)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 707,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,707,708,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (707)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 708,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,708,709,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (708)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 709,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,709,710,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (709)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 710,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,710,711,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (710)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 711,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,711,712,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (711)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 712,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,712,713,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (712)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 713,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,713,714,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (713)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 714,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,714,715,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (714)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 715,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,715,716,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (715)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 716,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,716,717,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (716)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 717,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,717,718,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (717)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 718,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,718,719,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (718)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 719,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,719,720,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (719)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 720,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,720,721,مزاح,كل استشهاد بـ«نظام المعاملات المدنية، المادة (720)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 721,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
نظام المعاملات المدنية,721,721,مكرر,كل استشهاد بـ«نظام المعاملات المدنية، المادة (721)» صادر عن المنصة يعرض فعليًا نصّ المادة الرسمية 721,متأثرة قطعًا,مراجعة قانونية بشرية لكل دراسة استشهدت بهذا الرقم
